state	from	to	time
10300000	Mississippi	Central	0.29747471890322286
10300000	Central	Mississippi	0.2728975205808463
10300000	Mississippi	Atlantic	0.5654212275915981
10300000	Central	Mississippi	0.21026365654442147
10300000	Central	Mississippi	0.17595217355403597
10300000	Central	Atlantic	0.15493532036852461
10300000	Central	Atlantic	0.2665374806140822
10300000	Pacific	Mississippi	0.25224390449951495
10300000	Mississippi	Atlantic	0.1639568207825231
10300000	Mississippi	Central	0.26567528076029
10300000	Central	Pacific	0.2823660430500274
10300000	Pacific	Central	0.31232432244868086
10300000	Pacific	Central	0.3185135843261933
10300000	Mississippi	Atlantic	0.30374612833032827
10300000	Pacific	Central	0.2711326960976017
10300000	Central	Mississippi	0.3054487202926387
10300000	Central	Mississippi	0.16066949183031173
10300000	Central	Atlantic	1.2266890822056777
10300000	Central	Mississippi	1.1615972682152162
10300000	Atlantic	Mississippi	0.7597897558978193
10300000	Central	Atlantic	1.1050859832851254
10300000	Central	Pacific	1.1516455765295333
10300000	Pacific	Central	1.3171989730070843
10300000	Pacific	Central	1.151208515793104
10300000	Pacific	Mississippi	1.1658368979590725
10300000	Pacific	Mississippi	1.1469335464492998
10300000	Pacific	Central	1.2449932992239978
10300000	Pacific	Central	1.107371240592722
10300000	Mississippi	Central	1.148519873102655
10300000	Mississippi	Atlantic	0.533288295665113
10300000	Mississippi	Central	1.1104458945205857
10300000	Pacific	Mississippi	1.2681589923331165
10300000	Pacific	Central	1.1937391569678426
10300000	Pacific	Mississippi	1.1954425292897244
10300000	Central	Atlantic	0.8044853403714638
10300000	Central	Mississippi	1.0624321441459943
10300000	Central	Mississippi	1.1570787348056621
