label;collection_date;country;admin1;admin2;city/town/municipality;latitude;longitude;location_used
EPI_ISL_16271861|A/Pekin_duck/California/22-036722-001/2022|H5N1|USA-CA|2022-11-14|domestic_avian|B3.2;2022-11-14;USA;CA;Fresno;;;;
PQ712289|A/Gull/CA/23-000936-003-original/2022|H5N1|USA-CA|2022-12-16|wild_avian|B3.2;2022-12-16;USA;CA;;;;;
PQ706833|A/Cackling_Goose/CA/23-001053-001-original/2022|H5N1|USA-CA|2022-12-17|wild_avian|B3.2;2022-12-17;USA;CA;;;;;
PQ717521|A/Snow_goose/CA/23-002594-003-original/2023|H5N1|USA-CA|2023-01-10|wild_avian|B3.2;2023-01-10;USA;CA;;;;;
PQ715489|A/Raven/CA/23-003756-001-original/2023|H5N1|USA-CA|2023-01-29|wild_avian|B3.2;2023-01-29;USA;CA;;;;;
EPI_ISL_17964878|A/red-tailed_hawk/California/23-006644-003/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CA;Sonoma;;;;
EPI_ISL_17964933|A/peregrine_falcon/California/23-011277-001/2023|H5N1|USA-CA|2023-03-30|wild_avian|B3.2;2023-03-30;USA;CA;San Mateo;;;;
SRR28834929|A/Snow_Goose/CA/24-004881-004-original/2024|H5N1|USA-CA|2024-01-18|wild_avian|B3.2;2024-01-18;USA;CA;;;;;
SRR32006907|A/chicken/CA/24-038987-007-original/2024|H5N1|USA-CA|2024-12-26|domestic_avian|B3.2;2024-12-26;USA;CA;;;;;
EPI_ISL_17964856|A/sanderling/California/23-005401-001/2023|H5N1|USA-CA|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CA;San Francisco;;;;
PQ715745|A/Red-tailed_hawk/CO/22-031741-001-original/2022|H5N1|USA-CO|2022-10-04|wild_avian|B3.2;2022-10-04;USA;CO;Larimer;;;;
PQ707545|A/Canada_goose/CO/22-038655-001-original/2022|H5N1|USA-CO|2022-11-28|wild_avian|B3.2;2022-11-28;USA;CO;Weld;;;;
PQ707609|A/Canada_goose/CO/23-000399-001-original/2022|H5N1|USA-CO|2022-12-30|wild_avian|B3.2;2022-12-30;USA;CO;Larimer;;;;
PQ715865|A/Red-tailed_hawk/CO/23-000403-001-original/2023|H5N1|USA-CO|2023-01-01|wild_avian|B3.2;2023-01-01;USA;CO;Larimer;;;;
PQ715953|A/Red-tailed_hawk/CO/23-004223-001-original/2023|H5N1|USA-CO|2023-01-31|wild_avian|B3.2;2023-01-31;USA;CO;Larimer;;;;
EPI_ISL_16297128|A/chicken/Colorado/22-034082-001/2022|H5N1|USA-CO|2022-10-22|domestic_avian|B3.2;2022-10-22;USA;CO;La Plata;;;;
EPI_ISL_17964882|A/red-tailed_hawk/Colorado/23-006671-001/2023|H5N1|USA-CO|2023-02-18|wild_avian|B3.2;2023-02-18;USA;CO;Mesa;;;;
EPI_ISL_17964906|A/red-tailed_hawk/Colorado/23-008901-001/2023|H5N1|USA-CO|2023-03-15|wild_avian|B3.2;2023-03-15;USA;CO;Logan;;;;
EPI_ISL_17964934|A/turkey_vulture/Colorado/23-011447-001/2023|H5N1|USA-CO|2023-04-10|wild_avian|B3.2;2023-04-10;USA;CO;Larimer;;;;
EPI_ISL_17964959|A/Swainson_s_hawk/Colorado/23-014329-001/2023|H5N1|USA-CO|2023-05-02|wild_avian|B3.2;2023-05-02;USA;CO;Moffat;;;;
EPI_ISL_16297358|A/chicken/Colorado/22-032670-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2;2022-10-10;USA;CO;Larimer;;;;
EPI_ISL_16297355|A/chicken/Colorado/22-032675-001/2022|H5N1|USA-CO|2022-10-12|domestic_avian|B3.2;2022-10-12;USA;CO;La Plata;;;;
EPI_ISL_16297328|A/chicken/Colorado/22-033394-001/2022|H5N1|USA-CO|2022-10-18|domestic_avian|B3.2;2022-10-18;USA;CO;Jefferson;;;;
PQ713129|A/Mallard/CO/22-033430-002-original/2022|H5N1|USA-CO|2022-10-09|wild_avian|B3.2;2022-10-09;USA;CO;;;;;
PQ710897|A/Great_horned_owl/CO/22-033694-001-original/2022|H5N1|USA-CO|2022-10-18|wild_avian|B3.2;2022-10-18;USA;CO;;;;;
PQ715753|A/Red-tailed_hawk/CO/22-037213-001-original/2022|H5N1|USA-CO|2022-11-14|wild_avian|B3.2;2022-11-14;USA;CO;;;;;
PQ717545|A/Snow_goose/CO/22-037670-001-original/2022|H5N1|USA-CO|2022-11-16|wild_avian|B3.2;2022-11-16;USA;CO;;;;;
PQ710913|A/Great_horned_owl/CO/22-038652-003-original/2022|H5N1|USA-CO|2022-11-22|wild_avian|B3.2;2022-11-22;USA;CO;;;;;
PQ714177|A/Merganser/CO/22-039962-001-original/2022|H5N1|USA-CO|2022-12-06|wild_avian|B3.2;2022-12-06;USA;CO;;;;;
PQ706857|A/Cackling_Goose/CO/22-040752-002-original/2022|H5N1|USA-CO|2022-12-13|wild_avian|B3.2;2022-12-13;USA;CO;;;;;
PQ706873|A/Cackling_Goose/CO/22-040753-001-original/2022|H5N1|USA-CO|2022-12-13|wild_avian|B3.2;2022-12-13;USA;CO;;;;;
PQ706889|A/Cackling_Goose/CO/22-040763-001-original/2022|H5N1|USA-CO|2022-12-10|wild_avian|B3.2;2022-12-10;USA;CO;;;;;
PQ707561|A/Canada_goose/CO/22-040763-002-original/2022|H5N1|USA-CO|2022-12-11|wild_avian|B3.2;2022-12-11;USA;CO;;;;;
PQ706897|A/Cackling_Goose/CO/22-040763-003-original/2022|H5N1|USA-CO|2022-12-10|wild_avian|B3.2;2022-12-10;USA;CO;;;;;
PQ710945|A/Great_horned_owl/CO/22-040764-001-original/2022|H5N1|USA-CO|2022-12-09|wild_avian|B3.2;2022-12-09;USA;CO;;;;;
PQ709681|A/Crow/CO/22-040765-001-original/2022|H5N1|USA-CO|2022-12-12|wild_avian|B3.2;2022-12-12;USA;CO;;;;;
PQ715833|A/Red-tailed_hawk/CO/22-041828-001-original/2022|H5N1|USA-CO|2022-12-20|wild_avian|B3.2;2022-12-20;USA;CO;;;;;
PQ707569|A/Canada_goose/CO/22-041829-001-original/2022|H5N1|USA-CO|2022-12-19|wild_avian|B3.2;2022-12-19;USA;CO;;;;;
PQ715841|A/Red-tailed_hawk/CO/22-041830-001-original/2022|H5N1|USA-CO|2022-12-20|wild_avian|B3.2;2022-12-20;USA;CO;;;;;
PQ707577|A/Canada_goose/CO/22-042165-001-original/2022|H5N1|USA-CO|2022-12-24|wild_avian|B3.2;2022-12-24;USA;CO;;;;;
PQ707585|A/Canada_goose/CO/22-042166-001-original/2022|H5N1|USA-CO|2022-12-27|wild_avian|B3.2;2022-12-27;USA;CO;;;;;
PQ707593|A/Canada_goose/CO/22-042169-001-original/2022|H5N1|USA-CO|2022-12-27|wild_avian|B3.2;2022-12-27;USA;CO;;;;;
PQ709601|A/Cooper_s_Hawk/CO/22-042170-001-original/2022|H5N1|USA-CO|2022-12-25|wild_avian|B3.2;2022-12-25;USA;CO;;;;;
PQ701345|A/American_crow/CO/22-042172-002-original/2022|H5N1|USA-CO|2022-12-19|wild_avian|B3.2;2022-12-19;USA;CO;;;;;
PQ719593|A/Wood_Duck/CO/23-000400-001-original/2022|H5N1|USA-CO|2022-12-29|wild_avian|B3.2;2022-12-29;USA;CO;;;;;
PQ712873|A/Magpie/CO/23-000401-001-original/2022|H5N1|USA-CO|2022-12-27|wild_avian|B3.2;2022-12-27;USA;CO;;;;;
PQ715873|A/Red-tailed_hawk/CO/23-000494-001-original/2023|H5N1|USA-CO|2023-01-04|wild_avian|B3.2;2023-01-04;USA;CO;;;;;
PQ707617|A/Canada_goose/CO/23-000496-001-original/2023|H5N1|USA-CO|2023-01-04|wild_avian|B3.2;2023-01-04;USA;CO;;;;;
PQ707625|A/Canada_goose/CO/23-000497-001-original/2023|H5N1|USA-CO|2023-01-01|wild_avian|B3.2;2023-01-01;USA;CO;;;;;
PQ715881|A/Red-tailed_hawk/CO/23-000498-001-original/2023|H5N1|USA-CO|2023-01-04|wild_avian|B3.2;2023-01-04;USA;CO;;;;;
PQ707633|A/Canada_goose/CO/23-000621-001-original/2023|H5N1|USA-CO|2023-01-04|wild_avian|B3.2;2023-01-04;USA;CO;;;;;
PQ707641|A/Canada_goose/CO/23-000622-001-original/2023|H5N1|USA-CO|2023-01-04|wild_avian|B3.2;2023-01-04;USA;CO;;;;;
PQ707649|A/Canada_goose/CO/23-000623-001-original/2023|H5N1|USA-CO|2023-01-03|wild_avian|B3.2;2023-01-03;USA;CO;;;;;
PQ715889|A/Red-tailed_hawk/CO/23-001466-001-original/2023|H5N1|USA-CO|2023-01-05|wild_avian|B3.2;2023-01-05;USA;CO;;;;;
PQ715897|A/Red-tailed_hawk/CO/23-001466-002-original/2023|H5N1|USA-CO|2023-01-05|wild_avian|B3.2;2023-01-05;USA;CO;;;;;
PQ710977|A/Great_horned_owl/CO/23-001467-001-original/2023|H5N1|USA-CO|2023-01-07|wild_avian|B3.2;2023-01-07;USA;CO;;;;;
PQ710985|A/Great_horned_owl/CO/23-001467-002-original/2023|H5N1|USA-CO|2023-01-07|wild_avian|B3.2;2023-01-07;USA;CO;;;;;
PQ701353|A/American_crow/CO/23-001476-001-original/2023|H5N1|USA-CO|2023-01-05|wild_avian|B3.2;2023-01-05;USA;CO;;;;;
PQ715913|A/Red-tailed_hawk/CO/23-001574-001-original/2023|H5N1|USA-CO|2023-01-10|wild_avian|B3.2;2023-01-10;USA;CO;;;;;
PQ715921|A/Red-tailed_hawk/CO/23-001576-001-original/2023|H5N1|USA-CO|2023-01-10|wild_avian|B3.2;2023-01-10;USA;CO;;;;;
PQ715929|A/Red-tailed_hawk/CO/23-002236-001-original/2023|H5N1|USA-CO|2023-01-11|wild_avian|B3.2;2023-01-11;USA;CO;;;;;
PQ712881|A/Magpie/CO/23-002236-002-original/2023|H5N1|USA-CO|2023-01-11|wild_avian|B3.2;2023-01-11;USA;CO;;;;;
PQ711017|A/Great_horned_owl/CO/23-002760-001-original/2023|H5N1|USA-CO|2023-01-16|wild_avian|B3.2;2023-01-16;USA;CO;;;;;
PQ711025|A/Great_horned_owl/CO/23-002760-002-original/2023|H5N1|USA-CO|2023-01-16|wild_avian|B3.2;2023-01-16;USA;CO;;;;;
PQ715937|A/Red-tailed_hawk/CO/23-002918-002-original/2023|H5N1|USA-CO|2023-01-21|wild_avian|B3.2;2023-01-21;USA;CO;;;;;
PQ707657|A/Canada_goose/CO/23-003283-001-original/2023|H5N1|USA-CO|2023-01-19|wild_avian|B3.2;2023-01-19;USA;CO;;;;;
PQ707665|A/Canada_goose/CO/23-003284-001-original/2023|H5N1|USA-CO|2023-01-20|wild_avian|B3.2;2023-01-20;USA;CO;;;;;
PQ715497|A/Raven/CO/23-003562-001-original/2023|H5N1|USA-CO|2023-01-27|wild_avian|B3.2;2023-01-27;USA;CO;;;;;
PQ715505|A/Raven/CO/23-003563-001-original/2023|H5N1|USA-CO|2023-01-25|wild_avian|B3.2;2023-01-25;USA;CO;;;;;
PQ712889|A/Magpie/CO/23-003934-002-original/2023|H5N1|USA-CO|2023-01-17|wild_avian|B3.2;2023-01-17;USA;CO;;;;;
PQ715945|A/Red-tailed_hawk/CO/23-003934-003-original/2023|H5N1|USA-CO|2023-01-17|wild_avian|B3.2;2023-01-17;USA;CO;;;;;
PQ715961|A/Red-tailed_hawk/CO/23-004224-001-original/2023|H5N1|USA-CO|2023-01-31|wild_avian|B3.2;2023-01-31;USA;CO;;;;;
PQ718545|A/Swainson_s_Hawk/CO/23-004704-001-original/2023|H5N1|USA-CO|2023-01-30|other|B3.2;2023-01-30;USA;CO;;;;;
PQ712897|A/Magpie/CO/23-004705-001-original-repeat-MSmethod/2023|H5N1|USA-CO|2023-02-07|wild_avian|B3.2;2023-02-07;USA;CO;;;;;
EPI_ISL_17964858|A/Cooper_s_s_hawk/Colorado/23-005617-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CO;;;;;
EPI_ISL_17964860|A/great_horned_owl/Colorado/23-005619-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CO;;;;;
EPI_ISL_17964861|A/great_horned_owl/Colorado/23-005620-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CO;;;;;
EPI_ISL_17964897|A/great_horned_owl/Colorado/23-007956-001/2023|H5N1|USA-CO|2023-03-07|wild_avian|B3.2;2023-03-07;USA;CO;;;;;
PQ715737|A/Red-tailed_hawk/CO/22-029818-001-original-repeat/2022|H5N1|USA-CO|2022-09-19|wild_avian|B3.2;2022-09-19;USA;CO;;;;;
PQ716913|A/Ring-billed_gull/CO/22-030941-001-original/2022|H5N1|USA-CO|2022-09-28|wild_avian|B3.2;2022-09-28;USA;CO;;;;;
EPI_ISL_16297365|A/chicken/Colorado/22-032233-001/2022|H5N1|USA-CO|2022-10-10|domestic_avian|B3.2;2022-10-10;USA;CO;Weld;;;;
PQ707529|A/Canada_goose/CO/22-033695-001-original/2022|H5N1|USA-CO|2022-10-18|wild_avian|B3.2;2022-10-18;USA;CO;;;;;
PQ717537|A/Snow_goose/CO/22-036625-001-original-repeat/2022|H5N1|USA-CO|2022-11-08|wild_avian|B3.2;2022-11-08;USA;CO;;;;;
PQ715761|A/Red-tailed_hawk/CO/22-037824-001-original/2022|H5N1|USA-CO|2022-11-18|wild_avian|B3.2;2022-11-18;USA;CO;;;;;
PQ710921|A/Great_horned_owl/CO/22-039952-001-original/2022|H5N1|USA-CO|2022-12-05|wild_avian|B3.2;2022-12-05;USA;CO;;;;;
PQ715857|A/Red-tailed_hawk/CO/22-042170-002-original/2022|H5N1|USA-CO|2022-12-25|wild_avian|B3.2;2022-12-25;USA;CO;;;;;
PQ710993|A/Great_horned_owl/CO/23-001470-001-original/2023|H5N1|USA-CO|2023-01-05|wild_avian|B3.2;2023-01-05;USA;CO;;;;;
PQ711009|A/Great_horned_owl/CO/23-002236-003-original/2023|H5N1|USA-CO|2023-01-11|wild_avian|B3.2;2023-01-11;USA;CO;;;;;
EPI_ISL_17964859|A/red-tailed_hawk/Colorado/23-005618-001/2023|H5N1|USA-CO|2023-02-14|wild_avian|B3.2;2023-02-14;USA;CO;;;;;
EPI_ISL_17964868|A/great_horned_owl/Colorado/23-005885-001/2023|H5N1|USA-CO|2023-02-17|wild_avian|B3.2;2023-02-17;USA;CO;;;;;
EPI_ISL_17964907|A/great_horned_owl/Colorado/23-007822-001/2023|H5N1|USA-CO|2023-03-03|wild_avian|B3.2;2023-03-03;USA;CO;Moffat;;;;
EPI_ISL_19490439|A/ferruginous_hawk/Colorado/23-015630-001-original/2023|H5N1|USA-CO|2023-05-12|wild_avian|B3.2;2023-05-12;USA;CO;Denver;;;;
EPI_ISL_19490418|A/mallard/Connecticut/23-004773-001-original2/2023|H5N1|USA-CT|2023-02-06|wild_avian|B3.2;2023-02-06;USA;CT;New London;;;;
PQ715121|A/Peregrine_falcon/FL/22-035514-001-original/2022|H5N1|USA-FL|2022-10-29|wild_avian|B3.2;2022-10-29;USA;FL;Polk;;;;
PQ709697|A/Double-crested_Cormorant/FL/22-036552-001-original/2022|H5N1|USA-FL|2022-11-03|wild_avian|B3.2;2022-11-03;USA;FL;Orange;;;;
PQ701337|A/American_coot/FL/23-002762-015-original/2022|H5N1|USA-FL|2022-12-19|wild_avian|B3.2;2022-12-19;USA;FL;Brevard;;;;
EPI_ISL_16297133|A/chicken/Florida/22-033923-001/2022|H5N1|USA-FL|2022-10-20|domestic_avian|B3.2;2022-10-20;USA;FL;Lake;;;;
EPI_ISL_16297333|A/chicken/Florida/22-033392-001/2022|H5N1|USA-FL|2022-10-17|domestic_avian|B3.2;2022-10-17;USA;FL;Indian River;;;;
PQ715129|A/Peregrine_falcon/FL/22-035514-002-original/2022|H5N1|USA-FL|2022-10-29|wild_avian|B3.2;2022-10-29;USA;FL;;;;;
PQ709665|A/Cormorant/FL/22-032961-001-original/2022|H5N1|USA-FL|2022-10-12|wild_avian|B3.2;2022-10-12;USA;FL;;;;;
PQ719905|A/black_skimmer/FL/22-036966-001-original/2022|H5N1|USA-FL|2022-11-04|wild_avian|B3.2;2022-11-04;USA;FL;;;;;
PQ714313|A/Muscovy_Duck/FL/22-036966-002-original/2022|H5N1|USA-FL|2022-11-04|wild_avian|B3.2;2022-11-04;USA;FL;;;;;
PQ702281|A/American_wigeon/FL/22-040720-004-original/2022|H5N1|USA-FL|2022-12-10|wild_avian|B3.2;2022-12-10;USA;FL;;;;;
PQ710449|A/Gannet/FL/23-002762-022-original/2022|H5N1|USA-FL|2022-12-30|wild_avian|B3.2;2022-12-30;USA;FL;;;;;
EPI_ISL_16297344|A/chicken/Florida/22-032963-001/2022|H5N1|USA-FL|2022-10-11|domestic_avian|B3.2;2022-10-11;USA;FL;Osceola;;;;
PQ701681|A/American_green-winged_teal/GA/22-038443-007-original/2022|H5N1|USA-GA|2022-11-19|wild_avian|B3.2;2022-11-19;USA;GA;;;;;
PQ707753|A/Canada_goose/IA/22-040793-004-original/2022|H5N1|USA-IA|2022-12-06|wild_avian|B3.2;2022-12-06;USA;IA;Woodbury;;;;
PQ701393|A/American_crow/IA/23-000627-006-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;Black Hawk;;;;
PQ718729|A/Trumpeter_Swan/IA/23-002039-002-original/2023|H5N1|USA-IA|2023-01-12|wild_avian|B3.2;2023-01-12;USA;IA;Story;;;;
PQ701361|A/American_crow/IA/23-000627-001-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;;;;;
PQ701369|A/American_crow/IA/23-000627-002-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;;;;;
PQ701377|A/American_crow/IA/23-000627-003-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;;;;;
PQ701385|A/American_crow/IA/23-000627-004-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;;;;;
PQ701401|A/American_crow/IA/23-000627-007-original/2023|H5N1|USA-IA|2023-01-05|wild_avian|B3.2;2023-01-05;USA;IA;;;;;
PQ718721|A/Trumpeter_Swan/IA/23-002039-001-original/2023|H5N1|USA-IA|2023-01-12|wild_avian|B3.2;2023-01-12;USA;IA;;;;;
PQ707769|A/Canada_goose/IA/23-030290-001-original/2022|H5N1|USA-IA|2022-12-07|wild_avian|B3.2;2022-12-07;USA;IA;;;;;
PQ701969|A/American_white_Pelican/IA/22-021277-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2;2022-07-01;USA;IA;;;;;
PQ701977|A/American_white_Pelican/IA/22-022114-001-original/2022|H5N1|USA-IA|2022-07-01|wild_avian|B3.2;2022-07-01;USA;IA;;;;;
PQ705697|A/Blue-winged_teal/IA/22-034304-005-original-repeat2/2022|H5N1|USA-IA|2022-10-22|wild_avian|B3.2;2022-10-22;USA;IA;;;;;
PQ701697|A/American_green-winged_teal/IA/22-034928-001-original-repeat2/2022|H5N1|USA-IA|2022-10-16|wild_avian|B3.2;2022-10-16;USA;IA;;;;;
PQ707721|A/Canada_goose/IA/22-040790-001-original/2022|H5N1|USA-IA|2022-12-07|wild_avian|B3.2;2022-12-07;USA;IA;;;;;
PQ707729|A/Canada_goose/IA/22-040790-003-original/2022|H5N1|USA-IA|2022-12-07|wild_avian|B3.2;2022-12-07;USA;IA;;;;;
PQ718737|A/Trumpeter_Swan/IA/23-002662-002-original/2023|H5N1|USA-IA|2023-01-21|wild_avian|B3.2;2023-01-21;USA;IA;;;;;
PQ707761|A/Canada_goose/IA/23-028688-001-original/2023|H5N1|USA-IA|2023-01-13|wild_avian|B3.2;2023-01-13;USA;IA;;;;;
OQ962748|A/Peregrine_Falcon/Iowa/22-012093-001/2022|H5N1|USA-IA|2022-04-15|wild_avian|B3.2;2022-04-15;USA;IA;Louisa;;;;
EPI_ISL_13052721|A/fox/Iowa/22-014421-001/2022|H5N1|USA-IA|2022-05-06|other_mammal|B3.2;2022-05-06;USA;IA;Hancock;;;;
EPI_ISL_17964890|A/American_crow/Iowa/23-007468-001/2023|H5N1|USA-IA|2023-03-02|wild_avian|B3.2;2023-03-02;USA;IA;Story;;;;
EPI_ISL_17964893|A/American_crow/Iowa/23-007781-002/2023|H5N1|USA-IA|2023-03-05|wild_avian|B3.2;2023-03-05;USA;IA;Story;;;;
EPI_ISL_17964923|A/American_crow/Iowa/23-010832-002/2023|H5N1|USA-IA|2023-04-04|wild_avian|B3.2;2023-04-04;USA;IA;Black Hawk;;;;
EPI_ISL_17964928|A/hawk/Iowa/23-011213-001/2023|H5N1|USA-IA|2023-04-10|wild_avian|B3.2;2023-04-10;USA;IA;Boone;;;;
PQ719065|A/Turkey_Vulture/ID/22-014968-007-original/2022|H5N1|USA-ID|2022-05-05|wild_avian|B3.2;2022-05-05;USA;ID;Bonneville;;;;
PQ707833|A/Canada_goose/ID/22-017360-002-original/2022|H5N1|USA-ID|2022-05-31|wild_avian|B3.2;2022-05-31;USA;ID;Ada;;;;
PQ707841|A/Canada_goose/ID/22-018980-001-original/2022|H5N1|USA-ID|2022-06-04|wild_avian|B3.2;2022-06-04;USA;ID;Ada;;;;
PQ717577|A/Snow_goose/ID/22-038611-002-original/2022|H5N1|USA-ID|2022-11-18|wild_avian|B3.2;2022-11-18;USA;ID;Canyon;;;;
PQ702297|A/American_wigeon/ID/22-039598-001-original/2022|H5N1|USA-ID|2022-11-23|wild_avian|B3.2;2022-11-23;USA;ID;Gooding;;;;
EPI_ISL_17260689|A/skunk/Idaho/22-023547-001/2022|H5N1|USA-ID|2022-07-22|other_mammal|B3.2;2022-07-22;USA;ID;Ada;;;;
EPI_ISL_17964927|A/great_horned_owl/Idaho/23-011169-003/2023|H5N1|USA-ID|2023-03-28|wild_avian|B3.2;2023-03-28;USA;ID;Ada;;;;
EPI_ISL_16240223|A/chicken/Idaho/22-014275-001/2022|H5N1|USA-ID|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;ID;Ada;;;;
EPI_ISL_16240224|A/chicken/Idaho/22-014275-002/2022|H5N1|USA-ID|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;ID;Ada;;;;
EPI_ISL_16240225|A/duck/Idaho/22-014275-003/2022|H5N1|USA-ID|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;ID;Ada;;;;
EPI_ISL_16243202|A/chicken/Idaho/22-014942-001/2022|H5N1|USA-ID|2022-05-11|domestic_avian|B3.2;2022-05-11;USA;ID;Canyon;;;;
PQ709841|A/Duck/ID/22-014968-005-original/2022|H5N1|USA-ID|2022-05-09|domestic_avian|B3.2;2022-05-09;USA;ID;;;;;
PQ707801|A/Canada_goose/ID/22-014968-006-original/2022|H5N1|USA-ID|2022-05-10|wild_avian|B3.2;2022-05-10;USA;ID;;;;;
EPI_ISL_16243915|A/duck/Idaho/22-015275-001/2022|H5N1|USA-ID|2022-05-16|domestic_avian|B3.2;2022-05-16;USA;ID;Canyon;;;;
EPI_ISL_16243926|A/duck/Idaho/22-015275-002/2022|H5N1|USA-ID|2022-05-16|domestic_avian|B3.2;2022-05-16;USA;ID;Canyon;;;;
EPI_ISL_16244005|A/chicken/Idaho/22-015408-001/2022|H5N1|USA-ID|2022-05-17|domestic_avian|B3.2;2022-05-17;USA;ID;Ada;;;;
EPI_ISL_16244012|A/chicken/Idaho/22-015654-001/2022|H5N1|USA-ID|2022-05-17|domestic_avian|B3.2;2022-05-17;USA;ID;Ada;;;;
EPI_ISL_16244018|A/chicken/Idaho/22-015744-001/2022|H5N1|USA-ID|2022-05-19|domestic_avian|B3.2;2022-05-19;USA;ID;Ada;;;;
EPI_ISL_16244006|A/chicken/Idaho/22-015409-001/2022|H5N1|USA-ID|2022-05-16|domestic_avian|B3.2;2022-05-16;USA;ID;Canyon;;;;
EPI_ISL_16244014|A/chicken/Idaho/22-015656-001/2022|H5N1|USA-ID|2022-05-17|domestic_avian|B3.2;2022-05-17;USA;ID;Canyon;;;;
PQ712393|A/Hawk/ID/22-017864-001-original/2022|H5N1|USA-ID|2022-06-06|wild_avian|B3.2;2022-06-06;USA;ID;;;;;
PQ701705|A/American_green-winged_teal/ID/22-034533-007-original-repeat2/2022|H5N1|USA-ID|2022-10-01|wild_avian|B3.2;2022-10-01;USA;ID;;;;;
PQ702289|A/American_wigeon/ID/22-036873-001-original/2022|H5N1|USA-ID|2022-10-26|wild_avian|B3.2;2022-10-26;USA;ID;;;;;
PQ717569|A/Snow_goose/ID/22-038611-001-original/2022|H5N1|USA-ID|2022-11-18|wild_avian|B3.2;2022-11-18;USA;ID;;;;;
PQ712905|A/Magpie/ID/23-001085-001-original/2023|H5N1|USA-ID|2023-01-04|wild_avian|B3.2;2023-01-04;USA;ID;;;;;
EPI_ISL_17964949|A/barn_owl/Idaho/23-013072-001/2023|H5N1|USA-ID|2023-04-18|wild_avian|B3.2;2023-04-18;USA;ID;Ada;;;;
EPI_ISL_17260680|A/skunk/Idaho/22-018976-004/2022|H5N1|USA-ID|2022-06-06|other_mammal|B3.2;2022-06-06;USA;ID;Latah;;;;
EPI_ISL_16271835|A/striped_skunk/Idaho/22-037165-002/2022|H5N1|USA-ID|2022-11-04|other_mammal|B3.2;2022-11-04;USA;ID;Jefferson;;;;
EPI_ISL_17964926|A/magpie/Idaho/23-011169-002/2023|H5N1|USA-ID|2023-03-28|wild_avian|B3.2;2023-03-28;USA;ID;Ada;;;;
EPI_ISL_17964950|A/barn_owl/Idaho/23-013072-002/2023|H5N1|USA-ID|2023-04-18|wild_avian|B3.2;2023-04-18;USA;ID;Ada;;;;
EPI_ISL_17964981|A/great_horned_owl/Idaho/23-017158-001/2023|H5N1|USA-ID|2023-05-20|wild_avian|B3.2;2023-05-20;USA;ID;Bonneville;;;;
EPI_ISL_16243651|A/chicken/Illinois/22-015233-006/2022|H5N1|USA-IL|2022-05-14|domestic_avian|B3.2;2022-05-14;USA;IL;Boone;;;;
PQ702001|A/American_white_Pelican/IL/22-013436-001-original/2022|H5N1|USA-IL|2022-04-25|wild_avian|B3.2;2022-04-25;USA;IL;;;;;
PQ702009|A/American_white_Pelican/IL/22-021276-001-original/2022|H5N1|USA-IL|2022-07-01|wild_avian|B3.2;2022-07-01;USA;IL;;;;;
EPI_ISL_16243641|A/chicken/Illinois/22-015233-005/2022|H5N1|USA-IL|2022-05-14|domestic_avian|B3.2;2022-05-14;USA;IL;Boone;;;;
PQ713273|A/Mallard/IN/22-034829-007-original-repeat2/2022|H5N1|USA-IN|2022-10-28|wild_avian|B3.2;2022-10-28;USA;IN;Jasper;;;;
PQ717601|A/Snow_goose/IN/22-038827-003-original-repeat/2022|H5N1|USA-IN|2022-11-23|wild_avian|B3.2;2022-11-23;USA;IN;Gibson;;;;
PQ717617|A/Snow_goose/IN/22-038827-005-original-repeat/2022|H5N1|USA-IN|2022-11-23|wild_avian|B3.2;2022-11-23;USA;IN;Gibson;;;;
PQ717633|A/Snow_goose/IN/22-038827-008-original-repeat/2022|H5N1|USA-IN|2022-11-23|wild_avian|B3.2;2022-11-23;USA;IN;Gibson;;;;
PQ701713|A/American_green-winged_teal/IN/22-029725-007-original-repeat/2022|H5N1|USA-IN|2022-09-10|wild_avian|B3.2;2022-09-10;USA;IN;;;;;
PQ715137|A/Peregrine_falcon/IN/22-032710-001-original/2022|H5N1|USA-IN|2022-10-07|wild_avian|B3.2;2022-10-07;USA;IN;;;;;
PQ705713|A/Blue-winged_teal/IN/22-034829-003-original-repeat2/2022|H5N1|USA-IN|2022-10-28|wild_avian|B3.2;2022-10-28;USA;IN;;;;;
